Testing overfitting the model on all the datasets
Class ratio [('BlackEagle0', 10, 0.2), ('J3ffreySmith0', 10, 0.2), ('NaN0', 10, 0.2), ('ToR0', 10, 0.2), ('xoxie0', 10, 0.2)]
Train labels :(40,80.0%)
Test  labels :(10,20.0%)
Model: 1_lstm_no_dropout_500_5_labels 
		embed EmbedID ['W'] 
				 W => (108, 500)
		lstm1 
			lateral Linear ['W'] 
						 W => (2000, 500)
			upward Linear ['W', 'b'] 
						 W => (2000, 500)
						 b => (2000,)
		w Linear ['W', 'b'] 
				 W => (5, 500)
				 b => (5,)
Optimizer: ('MomentumSGD', {'momentum': 0.9, 'lr': 0.01}) 
Evaluation
epoch	training loss	test loss	test accuracy
1	1.5081333249807358	1.1636046171188354	0.6
2	1.047024480998516	0.732088565826416	0.7
3	0.7042375326156616	0.489618980884552	0.9
4	0.4663920372724533	0.3713518142700195	0.9
5	0.3789364129304886	0.3430225372314453	0.8
6	0.2756968021392822	0.19161601066589357	0.9
7	0.18021962642669678	0.12910985946655273	1.0
8	0.1665644645690918	0.08238792419433594	1.0
9	0.06315633058547973	0.042992353439331055	1.0
10	0.03260796666145325	0.04709980487823486	1.0
11	0.04176311492919922	0.025020027160644533	1.0
12	0.011274361610412597	0.02481698989868164	1.0
13	0.009299123287200927	0.01970820426940918	1.0
14	0.007730996608734131	0.018063974380493165	1.0
15	0.006487214565277099	0.016596603393554687	1.0
16	0.005816078186035157	0.015331363677978516	1.0
17	0.005127429962158203	0.014354181289672852	1.0
18	0.004587912559509277	0.013551902770996094	1.0
19	0.004144752025604248	0.012453460693359375	1.0
20	0.0038483381271362306	0.01255035400390625	1.0
21	0.0034696459770202637	0.01155543327331543	1.0
22	0.003207099437713623	0.010590171813964844	1.0
23	0.0029384493827819824	0.010538911819458008	1.0
24	0.0027327656745910643	0.010135078430175781	1.0
25	0.00256955623626709	0.010007715225219727	1.0
26	0.002389192581176758	0.009279012680053711	1.0
27	0.0022693991661071776	0.009028291702270508	1.0
28	0.0021374344825744627	0.008768749237060548	1.0
29	0.0020188450813293456	0.008553075790405273	1.0
30	0.00190964937210083	0.008408737182617188	1.0
31	0.0018297076225280763	0.008128213882446288	1.0
32	0.001732039451599121	0.007775402069091797	1.0
33	0.001658320426940918	0.007579517364501953	1.0
34	0.001586771011352539	0.007432317733764649	1.0
35	0.0015144705772399901	0.007239913940429688	1.0
36	0.0014609336853027345	0.007104206085205078	1.0
37	0.001395881175994873	0.007076835632324219	1.0
38	0.001337289810180664	0.006871938705444336	1.0
39	0.0012882232666015625	0.006791305541992187	1.0
40	0.0012439966201782226	0.0066661834716796875	1.0
41	0.0012020587921142579	0.00644831657409668	1.0
42	0.001159358024597168	0.0063708782196044925	1.0
43	0.001122903823852539	0.006196117401123047	1.0
44	0.0010833740234375	0.006118631362915039	1.0
45	0.001052999496459961	0.006008958816528321	1.0
46	0.0010186314582824707	0.005873966217041016	1.0
47	0.0009888291358947753	0.005866384506225586	1.0
48	0.0009598374366760254	0.0057049751281738285	1.0
49	0.0009349703788757325	0.00563201904296875	1.0
50	0.0009065985679626465	0.0055999755859375	1.0
51	0.0008815646171569825	0.005518484115600586	1.0
52	0.0008607387542724609	0.005499505996704101	1.0
53	0.0008371233940124512	0.005383062362670899	1.0
54	0.0008136272430419922	0.005266666412353516	1.0
55	0.0007977962493896484	0.0052433013916015625	1.0
56	0.0007740259170532227	0.005137968063354492	1.0
57	0.0007565855979919433	0.005066680908203125	1.0
58	0.0007382988929748535	0.005043172836303711	1.0
59	0.000720679759979248	0.004998493194580078	1.0
60	0.0007081389427185059	0.004848480224609375	1.0
61	0.0006887793540954589	0.004812097549438477	1.0
62	0.0006743550300598144	0.004756927490234375	1.0
63	0.0006598472595214844	0.004725599288940429	1.0
64	0.0006456375122070312	0.00465688705444336	1.0
65	0.0006336450576782226	0.0046027183532714845	1.0
66	0.0006209969520568848	0.004587030410766602	1.0
67	0.0006079912185668945	0.004528951644897461	1.0
68	0.0005959868431091309	0.004456806182861328	1.0
69	0.0005841732025146484	0.004436492919921875	1.0
70	0.0005734443664550781	0.004401397705078125	1.0
71	0.000562596321105957	0.0043426513671875	1.0
72	0.0005528926849365234	0.004318809509277344	1.0
73	0.0005417346954345703	0.004279994964599609	1.0
74	0.000532841682434082	0.004209470748901367	1.0
75	0.0005220532417297363	0.0041869163513183595	1.0
76	0.0005138158798217773	0.004151582717895508	1.0
77	0.0005055427551269531	0.0040932178497314455	1.0
78	0.0004962325096130371	0.004100608825683594	1.0
79	0.0004883885383605957	0.0040188789367675785	1.0
80	0.0004802584648132324	0.003956365585327149	1.0
81	0.00047192573547363283	0.003969955444335938	1.0
82	0.00046583414077758787	0.003907251358032227	1.0
83	0.0004576444625854492	0.0038897514343261717	1.0
84	0.00045063495635986326	0.003865337371826172	1.0
85	0.00044323205947875975	0.0038414955139160155	1.0
86	0.00043674707412719724	0.0038388252258300783	1.0
87	0.000430750846862793	0.0037860870361328125	1.0
88	0.00042364597320556643	0.0037752628326416016	1.0
89	0.0004178285598754883	0.003705453872680664	1.0
90	0.0004121303558349609	0.0037084102630615236	1.0
91	0.00040563344955444334	0.0036571502685546877	1.0
92	0.0004002213478088379	0.0036522388458251954	1.0
93	0.00039501190185546874	0.003606271743774414	1.0
94	0.00038912296295166013	0.0035875320434570314	1.0
95	0.0003847479820251465	0.003585195541381836	1.0
96	0.00037844181060791015	0.0035422325134277345	1.0
97	0.0003739237785339355	0.0035150527954101564	1.0
98	0.0003693103790283203	0.0035208702087402345	1.0
99	0.00036417245864868165	0.0034548282623291016	1.0
100	0.00035927295684814455	0.0034261703491210937	1.0
101	0.00035529136657714845	0.003386974334716797	1.0
102	0.00035147666931152345	0.003406333923339844	1.0
103	0.00034632682800292967	0.003357982635498047	1.0
104	0.0003415226936340332	0.003351116180419922	1.0
105	0.0003382086753845215	0.0033055782318115235	1.0
106	0.000333404541015625	0.0033106327056884764	1.0
107	0.0003295183181762695	0.003280162811279297	1.0
108	0.00032618045806884763	0.003282976150512695	1.0
