Testing overfitting the model on all the datasets
Class ratio [('BlackEagle0', 10, 0.14285714285714285), ('Fizu0', 10, 0.14285714285714285), ('IdoLivneh0', 10, 0.14285714285714285), ('cheilman0', 10, 0.14285714285714285), ('gepa0', 10, 0.14285714285714285), ('joegunrok0', 10, 0.14285714285714285), ('taichino0', 10, 0.14285714285714285)]
Train labels :(56,80.0%)
Test  labels :(14,20.0%)
Model: 1_lstm_no_dropout_500_10_labels 
		embed EmbedID ['W'] 
				 W => (108, 500)
		lstm1 
			upward Linear ['W', 'b'] 
						 W => (2000, 500)
						 b => (2000,)
			lateral Linear ['W'] 
						 W => (2000, 500)
		w Linear ['W', 'b'] 
				 W => (7, 500)
				 b => (7,)
Optimizer: ('MomentumSGD', {'lr': 0.01, 'momentum': 0.9}) 
Evaluation
epoch	training loss	test loss	test accuracy
189	0.000143953732081822	0.002063683101109096	1.0
190	0.0001430511474609375	0.0020506041390555246	1.0
191	0.00014199529375348772	0.002056394304547991	1.0
192	0.00014116082872663225	0.0020311219351632254	1.0
193	0.00014019012451171875	0.002032416207449777	1.0
194	0.00013930456978934153	0.002020972115652902	1.0
195	0.00013831683567592075	0.0020190647670200895	1.0
196	0.00013756752014160156	0.0020092555454799105	1.0
197	0.00013675008501325334	0.0020053046090262277	1.0
198	0.00013586453029087612	0.002001421792166574	1.0
199	0.0001350470951625279	0.001988751547677176	1.0
200	0.00013416154044015066	0.0019835063389369418	1.0
201	0.00013331004551478794	0.0019745826721191406	1.0
202	0.00013256072998046875	0.00197117669241769	1.0
203	0.00013170923505510603	0.0019665445600237164	1.0
204	0.00013092585972377231	0.0019598688398088726	1.0
205	0.0001301084245954241	0.0019559860229492188	1.0
206	0.0001293591090611049	0.0019514901297433035	1.0
207	0.0001285416739327567	0.001941953386579241	1.0
208	0.00012786047799246653	0.0019448825291224889	1.0
209	0.0001270430428641183	0.0019322122846330916	1.0
210	0.00012632778712681362	0.0019219943455287389	1.0
211	0.0001255784715924944	0.001914841788155692	1.0
212	0.00012489727565220425	0.0019131387983049666	1.0
213	0.00012418201991489956	0.0019130025591169084	1.0
214	0.00012346676417759487	0.0019105502537318639	1.0
215	0.00012261526925223215	0.0018992424011230469	1.0
216	0.00012201922280447823	0.001892226082938058	1.0
217	0.00012126990727015905	0.0018857547215053014	1.0
218	0.00012069089072091239	0.0018833705357142857	1.0
219	0.00011995860508510045	0.0018717902047293527	1.0
220	0.00011934552873883928	0.0018623897007533482	1.0
221	0.00011849403381347656	0.0018633433750697545	1.0
222	0.00011789798736572266	0.0018621853419712611	1.0
223	0.00011725085122244698	0.0018478802272251674	1.0
224	0.00011668886457170759	0.0018528529575892857	1.0
225	0.00011605875832693917	0.0018495150974818639	1.0
226	0.00011547974177769252	0.0018390246800013951	1.0
227	0.00011488369532993861	0.001839092799595424	1.0
228	0.0001142535890851702	0.0018200874328613281	1.0
229	0.00011358942304338728	0.0018322808401925223	1.0
230	0.0001129082271030971	0.0018181800842285156	1.0
231	0.00011229515075683594	0.001811572483607701	1.0
232	0.00011169910430908203	0.0018087114606584822	1.0
233	0.0001112222671508789	0.0018033300127301896	1.0
234	0.000110626220703125	0.0018041474478585379	1.0
235	0.0001100301742553711	0.0017901148114885604	1.0
236	0.00010936600821358817	0.0017873900277273996	1.0
237	0.00010882105146135603	0.0017830303737095424	1.0
238	0.00010836124420166016	0.0017771039690290178	1.0
239	0.0001077822276524135	0.0017784663609095982	1.0
240	0.00010727133069719587	0.0017739023481096541	1.0
241	0.00010677746364048549	0.0017749922616141184	1.0
242	0.0001062154769897461	0.0017655236380440848	1.0
243	0.00010553428104945592	0.0017559868948800223	1.0
244	0.00010514259338378906	0.0017542839050292969	1.0
245	0.0001045295170375279	0.0017508779253278459	1.0
246	0.00010403564998081752	0.0017508779253278459	1.0
