Testing overfitting the model on all the datasets
Class ratio [('ana valeije0', 10, 0.3333333333333333), ('kawasaki0', 10, 0.3333333333333333), ('tama eguchi0', 10, 0.3333333333333333)]
Train labels :(24,80.0%)
Test  labels :(6,20.0%)
Model: 1_lstm_no_dropout_500_3_labels 
		embed EmbedID ['W'] 
				 W => (108, 500)
		lstm1 
			lateral Linear ['W'] 
						 W => (2000, 500)
			upward Linear ['W', 'b'] 
						 W => (2000, 500)
						 b => (2000,)
		w Linear ['W', 'b'] 
				 W => (3, 500)
				 b => (3,)
Optimizer: ('MomentumSGD', {'momentum': 0.9, 'lr': 0.01}) 
Evaluation
epoch	training loss	test loss	test accuracy
353	6.282329559326172e-05	0.019913474718729656	1.0
354	6.260474522908528e-05	0.0199199120203654	1.0
355	6.242593129475911e-05	0.019907236099243164	1.0
356	6.220738093058269e-05	0.01992519696553548	1.0
357	6.204843521118164e-05	0.019937554995218914	1.0
358	6.192922592163086e-05	0.019926945368448894	1.0
359	6.16312026977539e-05	0.01996723810831706	1.0
360	6.139278411865234e-05	0.019930521647135418	1.0
361	6.12338383992513e-05	0.01991140842437744	1.0
362	6.105502446492513e-05	0.019931634267171223	1.0
363	6.0896078745524086e-05	0.01991911729176839	1.0
364	6.0657660166422524e-05	0.019934892654418945	1.0
365	6.0498714447021484e-05	0.019900798797607422	1.0
366	6.026029586791992e-05	0.01992348829905192	1.0
367	6.008148193359375e-05	0.01993529001871745	1.0
368	5.990266799926758e-05	0.019950588544209797	1.0
369	5.974372227986654e-05	0.019913633664449055	1.0
370	5.942583084106445e-05	0.01994319756825765	1.0
371	5.9266885121663414e-05	0.01998921235402425	1.0
372	5.906820297241211e-05	0.01997498671213786	1.0
373	5.890925725301107e-05	0.019961436589558918	1.0
374	5.8710575103759766e-05	0.019948363304138184	1.0
375	5.8531761169433594e-05	0.019955237706502277	1.0
376	5.8372815450032554e-05	0.019973278045654297	1.0
377	5.819400151570638e-05	0.019981106122334797	1.0
378	5.7975451151529946e-05	0.02000848452250163	1.0
379	5.78761100769043e-05	0.019994735717773438	1.0
380	5.771716435750326e-05	0.019997239112854004	1.0
381	5.7478745778401695e-05	0.01996934413909912	1.0
382	5.7359536488850914e-05	0.02001011371612549	1.0
383	5.720059076944987e-05	0.019985159238179524	1.0
384	5.700190862019857e-05	0.02002557118733724	1.0
385	5.6862831115722656e-05	0.01998921235402425	1.0
386	5.672375361124674e-05	0.020006577173868816	1.0
387	5.65648078918457e-05	0.019985119501749676	1.0
388	5.638599395751953e-05	0.020002444585164387	1.0
389	5.618731180826823e-05	0.019988218943277996	1.0
390	5.6008497873942055e-05	0.020014484723409016	1.0
391	5.582968393961588e-05	0.020024657249450684	1.0
392	5.565087000528971e-05	0.020026365915934246	1.0
393	5.553166071573893e-05	0.019997398058573406	1.0
394	5.537271499633789e-05	0.02001941204071045	1.0
395	5.5174032847086586e-05	0.020036061604817707	1.0
396	5.497535069783529e-05	0.020067453384399414	1.0
397	5.487600962320963e-05	0.020080963770548504	1.0
398	5.469719568888346e-05	0.020070989926656086	1.0
399	5.451838175455729e-05	0.02005163828531901	1.0
400	5.443890889485677e-05	0.020001689592997234	1.0
401	5.418062210083008e-05	0.02004547913869222	1.0
402	5.402167638142904e-05	0.020064512888590496	1.0
403	5.392233530680338e-05	0.02003475030263265	1.0
404	5.3783257802327476e-05	0.02005592981974284	1.0
405	5.3604443868001304e-05	0.020061055819193523	1.0
406	5.352497100830078e-05	0.020032644271850586	1.0
407	5.332628885904948e-05	0.020097851753234863	1.0
408	5.318721135457357e-05	0.02009403705596924	1.0
409	5.3048133850097656e-05	0.020108381907145183	1.0
410	5.288918813069662e-05	0.02006844679514567	1.0
411	5.27501106262207e-05	0.020073453585306805	1.0
412	5.257129669189453e-05	0.020094672838846844	1.0
413	5.245208740234375e-05	0.020089070002237957	1.0
414	5.2313009897867836e-05	0.02008207639058431	1.0
415	5.217393239339193e-05	0.020068049430847168	1.0
416	5.1975250244140625e-05	0.020080169041951496	1.0
417	5.183617273966471e-05	0.020102540651957195	1.0
418	5.167722702026367e-05	0.020115772883097332	1.0
419	5.145867665608724e-05	0.020087997118632	1.0
420	5.1359335581461586e-05	0.02013274033864339	1.0
421	5.1240126291910805e-05	0.020124077796936035	1.0
422	5.1140785217285156e-05	0.020142157872517902	1.0
423	5.100170771280924e-05	0.02013687292734782	1.0
424	5.0803025563557945e-05	0.020148674647013348	1.0
425	5.0683816274007164e-05	0.020128170649210613	1.0
426	5.052487055460612e-05	0.020127256711324055	1.0
427	5.0405661265055336e-05	0.020155827204386394	1.0
428	5.032618840535482e-05	0.02015697956085205	1.0
429	5.0187110900878906e-05	0.020156145095825195	1.0
430	5.0008296966552734e-05	0.02013893922170003	1.0
431	4.9908955891927086e-05	0.02015364170074463	1.0
432	4.976987838745117e-05	0.020130475362141926	1.0
433	4.967053731282552e-05	0.020155469576517742	1.0
434	4.957119623819987e-05	0.02015109856923421	1.0
435	4.943211873372396e-05	0.020189086596171062	1.0
436	4.931290944417318e-05	0.020209511121114094	1.0
437	4.915396372477213e-05	0.020187894503275555	1.0
438	4.9014886220296226e-05	0.020218372344970703	1.0
439	4.891554514567057e-05	0.020232160886128742	1.0
440	4.875659942626953e-05	0.020225882530212402	1.0
441	4.865725835164388e-05	0.02018459637959798	1.0
442	4.847844441731771e-05	0.020210425059000652	1.0
443	4.8379103342692055e-05	0.02021511395772298	1.0
444	4.8279762268066406e-05	0.02020442485809326	1.0
445	4.8160552978515625e-05	0.02019933859507243	1.0
446	4.8001607259114586e-05	0.020219723383585613	1.0
447	4.778305689493815e-05	0.020238478978474934	1.0
448	4.772345225016276e-05	0.02025735378265381	1.0
449	4.758437474568685e-05	0.020243485768636067	1.0
450	4.750490188598633e-05	0.020234028498331707	1.0
451	4.7365824381510414e-05	0.020209749539693195	1.0
452	4.7266483306884766e-05	0.02022576332092285	1.0
453	4.7107537587483726e-05	0.02022993564605713	1.0
454	4.6988328297932945e-05	0.02022997538248698	1.0
455	4.6869119008382164e-05	0.02024992307027181	1.0
456	4.676977793375651e-05	0.02025763193766276	1.0
457	4.667043685913086e-05	0.020267327626546223	1.0
458	4.655122756958008e-05	0.020260095596313477	1.0
459	4.649162292480469e-05	0.02029550075531006	1.0
460	4.6372413635253906e-05	0.0202941099802653	1.0
461	4.6253204345703125e-05	0.020265380541483562	1.0
462	4.6094258626302086e-05	0.020319382349650066	1.0
463	4.599491755167643e-05	0.02028183142344157	1.0
464	4.587570826212565e-05	0.020291646321614582	1.0
465	4.573663075764974e-05	0.020281036694844563	1.0
466	4.5637289683024086e-05	0.02030360698699951	1.0
467	4.5518080393473305e-05	0.020296255747477215	1.0
468	4.5458475748697914e-05	0.020318905512491863	1.0
469	4.53790028889974e-05	0.020294944445292156	1.0
470	4.525979359944662e-05	0.020280003547668457	1.0
471	4.5140584309895836e-05	0.020312825838724773	1.0
472	4.506111145019531e-05	0.02030471960703532	1.0
473	4.4961770375569664e-05	0.020286719004313152	1.0
474	4.480282465616862e-05	0.020299275716145832	1.0
475	4.470348358154297e-05	0.02033054828643799	1.0
476	4.45246696472168e-05	0.02033551534016927	1.0
477	4.4405460357666016e-05	0.02031819025675456	1.0
478	4.42663828531901e-05	0.020348151524861652	1.0
479	4.414717356363932e-05	0.02035844326019287	1.0
480	4.4008096059163414e-05	0.02034143606821696	1.0
