Testing overfitting the model on all the datasets
Class ratio [('Bastiandantilus0', 10, 0.5), ('bigOnion0', 10, 0.5)]
Train labels :(16,80.0%)
Test  labels :(4,20.0%)
Model: 1_lstm_no_dropout_500_2_labels 
		embed EmbedID ['W'] 
				 W => (108, 500)
		lstm1 
			lateral Linear ['W'] 
						 W => (2000, 500)
			upward Linear ['W', 'b'] 
						 W => (2000, 500)
						 b => (2000,)
		w Linear ['W', 'b'] 
				 W => (2, 500)
				 b => (2,)
Optimizer: ('MomentumSGD', {'lr': 0.01, 'momentum': 0.9}) 
Evaluation
epoch	training loss	test loss	test accuracy
111	0.00023731589317321777	0.01626521348953247	1.0
112	0.0002351999282836914	0.01619306206703186	1.0
113	0.00023344159126281738	0.016178131103515625	1.0
114	0.00023126602172851562	0.016133099794387817	1.0
115	0.0002294778823852539	0.016067981719970703	1.0
116	0.00022779405117034912	0.01603633165359497	1.0
117	0.0002257823944091797	0.01600244641304016	1.0
118	0.0002237558364868164	0.015960216522216797	1.0
119	0.00022204220294952393	0.01592230796813965	1.0
120	0.00022020936012268066	0.015844523906707764	1.0
121	0.0002187490463256836	0.015827953815460205	1.0
122	0.00021697580814361572	0.01577088236808777	1.0
123	0.00021523237228393555	0.015723615884780884	1.0
124	0.00021377205848693848	0.015669316053390503	1.0
125	0.0002120286226272583	0.015637576580047607	1.0
126	0.0002104640007019043	0.015606820583343506	1.0
127	0.00020903348922729492	0.015583932399749756	1.0
128	0.00020748376846313477	0.015526652336120605	1.0
129	0.00020591914653778076	0.015477865934371948	1.0
130	0.00020469725131988525	0.015436768531799316	1.0
131	0.00020310282707214355	0.015409886837005615	1.0
132	0.00020162761211395264	0.015385270118713379	1.0
133	0.0002002716064453125	0.015332609415054321	1.0
134	0.00019890069961547852	0.015305370092391968	1.0
135	0.00019761919975280762	0.015250623226165771	1.0
136	0.00019632279872894287	0.015231460332870483	1.0
137	0.00019493699073791504	0.015191525220870972	1.0
138	0.000193670392036438	0.015137076377868652	1.0
139	0.00019256770610809326	0.015117377042770386	1.0
140	0.00019122660160064697	0.015089184045791626	1.0
141	0.0001900196075439453	0.015046745538711548	1.0
142	0.0001888871192932129	0.015016943216323853	1.0
143	0.0001876354217529297	0.014983296394348145	1.0
144	0.00018642842769622803	0.01495864987373352	1.0
145	0.000185355544090271	0.014916777610778809	1.0
146	0.0001843273639678955	0.014895081520080566	1.0
147	0.0001831650733947754	0.014871567487716675	1.0
148	0.00018215179443359375	0.014829635620117188	1.0
149	0.00018107891082763672	0.01477387547492981	1.0
150	0.00018002092838287354	0.014759212732315063	1.0
151	0.0001790076494216919	0.014693528413772583	1.0
152	0.00017796456813812256	0.01468232274055481	1.0
153	0.00017705559730529785	0.01466330885887146	1.0
154	0.0001758784055709839	0.014624178409576416	1.0
155	0.00017501413822174072	0.014587998390197754	1.0
156	0.00017392635345458984	0.014547854661941528	1.0
157	0.00017313659191131592	0.014537960290908813	1.0
158	0.00017212331295013428	0.01450049877166748	1.0
159	0.0001712888479232788	0.014480143785476685	1.0
160	0.00017029047012329102	0.014453381299972534	1.0
161	0.000169411301612854	0.014430493116378784	1.0
162	0.00016842782497406006	0.014392644166946411	1.0
163	0.00016765296459197998	0.014358043670654297	1.0
164	0.00016675889492034912	0.01433473825454712	1.0
165	0.0001658797264099121	0.014291137456893921	1.0
166	0.00016510486602783203	0.014270484447479248	1.0
167	0.0001643449068069458	0.014249414205551147	1.0
168	0.0001634359359741211	0.014219194650650024	1.0
169	0.00016260147094726562	0.014198005199432373	1.0
170	0.0001617521047592163	0.01417088508605957	1.0
171	0.00016099214553833008	0.014148026704788208	1.0
172	0.00016029179096221924	0.014116644859313965	1.0
173	0.00015951693058013916	0.014093548059463501	1.0
174	0.00015883147716522217	0.01407235860824585	1.0
175	0.00015810132026672363	0.014043420553207397	1.0
176	0.00015735626220703125	0.014022111892700195	1.0
177	0.00015659630298614502	0.013990908861160278	1.0
178	0.00015597045421600342	0.013977080583572388	1.0
179	0.00015519559383392334	0.013948976993560791	1.0
180	0.0001545250415802002	0.01393204927444458	1.0
181	0.0001538097858428955	0.013888239860534668	1.0
182	0.00015319883823394775	0.01387438178062439	1.0
183	0.00015243887901306152	0.01385277509689331	1.0
184	0.00015181303024291992	0.0138264000415802	1.0
185	0.00015120208263397217	0.013789832592010498	1.0
186	0.00015051662921905518	0.013775140047073364	1.0
187	0.00014990568161010742	0.013743460178375244	1.0
188	0.0001494288444519043	0.013732701539993286	1.0
189	0.0001487433910369873	0.013692229986190796	1.0
190	0.00014807283878326416	0.013666480779647827	1.0
191	0.0001475811004638672	0.013660848140716553	1.0
192	0.00014685094356536865	0.013640522956848145	1.0
193	0.00014622509479522705	0.01361951231956482	1.0
194	0.00014573335647583008	0.013575047254562378	1.0
195	0.00014519691467285156	0.013555675745010376	1.0
196	0.00014460086822509766	0.013530105352401733	1.0
197	0.000144079327583313	0.01351839303970337	1.0
198	0.0001434534788131714	0.013492465019226074	1.0
199	0.00014306604862213135	0.01348733901977539	1.0
200	0.00014238059520721436	0.013463973999023438	1.0
201	0.00014181435108184814	0.013450771570205688	1.0
202	0.0001412034034729004	0.013425618410110474	1.0
203	0.00014075636863708496	0.013394981622695923	1.0
204	0.00014027953147888184	0.013379395008087158	1.0
205	0.00013972818851470947	0.013360023498535156	1.0
206	0.0001392662525177002	0.01333954930305481	1.0
207	0.00013884902000427246	0.013300269842147827	1.0
208	0.0001382976770401001	0.013278573751449585	1.0
209	0.00013783574104309082	0.013274848461151123	1.0
210	0.00013728439807891846	0.013264238834381104	1.0
211	0.00013679265975952148	0.013237833976745605	1.0
212	0.00013634562492370605	0.013197869062423706	1.0
213	0.00013586878776550293	0.013187229633331299	1.0
214	0.00013534724712371826	0.013172894716262817	1.0
215	0.00013493001461029053	0.013151109218597412	1.0
216	0.00013446807861328125	0.013134002685546875	1.0
217	0.00013400614261627197	0.013123273849487305	1.0
218	0.000133514404296875	0.01309928297996521	1.0
219	0.00013312697410583496	0.013075143098831177	1.0
220	0.00013272464275360107	0.013050764799118042	1.0
221	0.0001323223114013672	0.013048321008682251	1.0
222	0.00013187527656555176	0.013038545846939087	1.0
223	0.00013136863708496094	0.013015180826187134	1.0
224	0.0001309812068939209	0.012988150119781494	1.0
225	0.00013056397438049316	0.012966573238372803	1.0
226	0.00013020634651184082	0.012938201427459717	1.0
227	0.00012987852096557617	0.012932777404785156	1.0
228	0.00012937188148498535	0.012912601232528687	1.0
229	0.0001290738582611084	0.012897491455078125	1.0
230	0.00012859702110290527	0.01289302110671997	1.0
231	0.0001281946897506714	0.012869268655776978	1.0
232	0.00012780725955963135	0.012852489948272705	1.0
233	0.0001273900270462036	0.012839198112487793	1.0
234	0.00012698769569396973	0.01282152533531189	1.0
235	0.00012664496898651123	0.012806862592697144	1.0
236	0.00012627243995666504	0.01279035210609436	1.0
237	0.00012601912021636963	0.012766867876052856	1.0
238	0.0001256316900253296	0.012752711772918701	1.0
239	0.00012533366680145264	0.012747973203659058	1.0
240	0.0001249462366104126	0.012717455625534058	1.0
241	0.00012461841106414795	0.012696772813796997	1.0
242	0.00012420117855072021	0.012689322233200073	1.0
243	0.00012384355068206787	0.012672722339630127	1.0
244	0.00012347102165222168	0.012652814388275146	1.0
245	0.00012317299842834473	0.012632876634597778	1.0
246	0.00012290477752685547	0.012602567672729492	1.0
247	0.00012254714965820312	0.012599080801010132	1.0
248	0.00012220442295074463	0.01257660984992981	1.0
249	0.00012196600437164307	0.012562096118927002	1.0
250	0.00012150406837463379	0.012555807828903198	1.0
251	0.00012122094631195068	0.012540459632873535	1.0
252	0.00012098252773284912	0.012529164552688599	1.0
253	0.00012062489986419678	0.012517064809799194	1.0
254	0.00012029707431793213	0.012489527463912964	1.0
255	0.00012005865573883057	0.012473732233047485	1.0
256	0.00011971592903137207	0.01246759295463562	1.0
257	0.0001192241907119751	0.012460559606552124	1.0
258	0.00011909008026123047	0.01242789626121521	1.0
259	0.00011879205703735352	0.01240605115890503	1.0
260	0.00011855363845825195	0.01240590214729309	1.0
261	0.00011816620826721191	0.012391209602355957	1.0
262	0.00011795759201049805	0.012369811534881592	1.0
263	0.00011776387691497803	0.012363165616989136	1.0
264	0.00011733174324035645	0.012339949607849121	1.0
265	0.00011709332466125488	0.012334585189819336	1.0
266	0.00011682510375976562	0.012324213981628418	1.0
267	0.00011648237705230713	0.012304067611694336	1.0
268	0.00011618435382843018	0.01229831576347351	1.0
269	0.00011599063873291016	0.012279778718948364	1.0
270	0.00011564791202545166	0.012267142534255981	1.0
271	0.00011543929576873779	0.012251853942871094	1.0
272	0.00011511147022247314	0.012244999408721924	1.0
273	0.00011488795280456543	0.012224704027175903	1.0
274	0.00011464953422546387	0.012206673622131348	1.0
275	0.00011433660984039307	0.012195676565170288	1.0
276	0.00011417269706726074	0.012181311845779419	1.0
277	0.00011393427848815918	0.01215776801109314	1.0
278	0.00011372566223144531	0.01216009259223938	1.0
279	0.00011342763900756836	0.012146055698394775	1.0
280	0.00011330842971801758	0.012119114398956299	1.0
281	0.00011295080184936523	0.012120693922042847	1.0
282	0.00011263787746429443	0.012100756168365479	1.0
283	0.00011239945888519287	0.012094557285308838	1.0
284	0.00011217594146728516	0.01207837462425232	1.0
285	0.00011189281940460205	0.012061327695846558	1.0
286	0.00011166930198669434	0.012051701545715332	1.0
287	0.00011150538921356201	0.012039661407470703	1.0
288	0.0001112222671508789	0.012030690908432007	1.0
289	0.00011098384857177734	0.012024283409118652	1.0
290	0.00011080503463745117	0.011999905109405518	1.0
291	0.00011064112186431885	0.011985540390014648	1.0
292	0.00011040270328521729	0.011971354484558105	1.0
293	0.00011020898818969727	0.011970102787017822	1.0
294	0.00010988116264343262	0.011955618858337402	1.0
295	0.0001096874475479126	0.011942028999328613	1.0
296	0.00010947883129119873	0.011926442384719849	1.0
297	0.00010932981967926025	0.01191762089729309	1.0
298	0.00010918080806732178	0.011895477771759033	1.0
299	0.00010894238948822021	0.011888384819030762	1.0
300	0.00010867416858673096	0.01187199354171753	1.0
301	0.00010839104652404785	0.01186835765838623	1.0
302	0.00010821223258972168	0.011861175298690796	1.0
303	0.00010800361633300781	0.01183772087097168	1.0
304	0.00010783970355987549	0.01182466745376587	1.0
305	0.00010769069194793701	0.01180371642112732	1.0
306	0.0001074671745300293	0.011794626712799072	1.0
307	0.00010725855827331543	0.011789470911026001	1.0
308	0.00010703504085540771	0.011786699295043945	1.0
309	0.00010694563388824463	0.011759430170059204	1.0
310	0.00010672211647033691	0.011753112077713013	1.0
311	0.00010651350021362305	0.01174318790435791	1.0
312	0.00010637938976287842	0.0117378830909729	1.0
313	0.00010612607002258301	0.011723101139068604	1.0
314	0.00010596215724945068	0.01171228289604187	1.0
315	0.00010579824447631836	0.01170504093170166	1.0
316	0.00010557472705841064	0.01169896125793457	1.0
317	0.00010542571544647217	0.011686176061630249	1.0
318	0.00010526180267333984	0.011672645807266235	1.0
319	0.00010509788990020752	0.011653751134872437	1.0
320	0.00010488927364349365	0.011651486158370972	1.0
321	0.00010457634925842285	0.011635959148406982	1.0
322	0.00010444223880767822	0.011623680591583252	1.0
323	0.00010433793067932129	0.01161724328994751	1.0
324	0.00010411441326141357	0.011601656675338745	1.0
325	0.00010399520397186279	0.011591702699661255	1.0
326	0.00010386109352111816	0.011581897735595703	1.0
327	0.00010366737842559814	0.011580228805541992	1.0
328	0.00010347366333007812	0.011565983295440674	1.0
329	0.0001033097505569458	0.011546671390533447	1.0
330	0.00010313093662261963	0.011530399322509766	1.0
331	0.00010305643081665039	0.011526882648468018	1.0
332	0.00010289251804351807	0.01151379942893982	1.0
333	0.00010269880294799805	0.011499345302581787	1.0
334	0.00010256469249725342	0.01148676872253418	1.0
335	0.00010241568088531494	0.011479556560516357	1.0
336	0.00010229647159576416	0.011472642421722412	1.0
337	0.00010211765766143799	0.011457949876785278	1.0
338	0.00010193884372711182	0.011453747749328613	1.0
339	0.00010177493095397949	0.011439889669418335	1.0
340	0.00010162591934204102	0.011438101530075073	1.0
341	0.00010149180889129639	0.011421918869018555	1.0
342	0.00010135769844055176	0.01141422986984253	1.0
343	0.00010110437870025635	0.011403650045394897	1.0
344	0.00010110437870025635	0.011380404233932495	1.0
345	0.00010092556476593018	0.011382341384887695	1.0
346	0.000100746750831604	0.011379331350326538	1.0
347	0.00010064244270324707	0.011370152235031128	1.0
348	0.00010041892528533936	0.011357814073562622	1.0
349	0.00010026991367340088	0.011347085237503052	1.0
350	0.00010018050670623779	0.011321544647216797	1.0
351	0.00010001659393310547	0.011316627264022827	1.0
352	9.982287883758545e-05	0.011309713125228882	1.0
353	9.967386722564697e-05	0.011306345462799072	1.0
354	9.962916374206543e-05	0.011284053325653076	1.0
355	9.94950532913208e-05	0.011289030313491821	1.0
356	9.933114051818848e-05	0.011276066303253174	1.0
357	9.924173355102539e-05	0.011271476745605469	1.0
358	9.904801845550537e-05	0.011261671781539917	1.0
359	9.895861148834229e-05	0.011243700981140137	1.0
360	9.88692045211792e-05	0.011224478483200073	1.0
361	9.876489639282227e-05	0.011221557855606079	1.0
362	9.861588478088379e-05	0.011220037937164307	1.0
363	9.839236736297607e-05	0.011208266019821167	1.0
364	9.836256504058838e-05	0.01119905710220337	1.0
365	9.819865226745605e-05	0.011190474033355713	1.0
366	9.806454181671143e-05	0.01118457317352295	1.0
367	9.796023368835449e-05	0.01118120551109314	1.0
368	9.782612323760986e-05	0.011167705059051514	1.0
369	9.773671627044678e-05	0.011155843734741211	1.0
370	9.7617506980896e-05	0.011142373085021973	1.0
371	9.745359420776367e-05	0.011134415864944458	1.0
372	9.737908840179443e-05	0.011122196912765503	1.0
373	9.728968143463135e-05	0.011103779077529907	1.0
374	9.717047214508057e-05	0.011106908321380615	1.0
375	9.700655937194824e-05	0.011101335287094116	1.0
376	9.69618558883667e-05	0.011083334684371948	1.0
377	9.684264659881592e-05	0.011080235242843628	1.0
378	9.670853614807129e-05	0.01107180118560791	1.0
379	9.648501873016357e-05	0.011068999767303467	1.0
380	9.639561176300049e-05	0.011055588722229004	1.0
381	9.629130363464355e-05	0.011046350002288818	1.0
382	9.620189666748047e-05	0.011038094758987427	1.0
383	9.605288505554199e-05	0.011028975248336792	1.0
384	9.597837924957275e-05	0.011024326086044312	1.0
385	9.584426879882812e-05	0.011010974645614624	1.0
386	9.57101583480835e-05	0.011006593704223633	1.0
387	9.554624557495117e-05	0.01099666953086853	1.0
388	9.545683860778809e-05	0.010992974042892456	1.0
389	9.5367431640625e-05	0.010984718799591064	1.0
390	9.538233280181885e-05	0.010965049266815186	1.0
391	9.523332118988037e-05	0.01096409559249878	1.0
392	9.515881538391113e-05	0.010939419269561768	1.0
393	9.50545072555542e-05	0.01094779372215271	1.0
394	9.493529796600342e-05	0.010931193828582764	1.0
395	9.481608867645264e-05	0.010930567979812622	1.0
396	9.472668170928955e-05	0.010918229818344116	1.0
397	9.457767009735107e-05	0.010914325714111328	1.0
398	9.448826313018799e-05	0.010901570320129395	1.0
399	9.441375732421875e-05	0.010896682739257812	1.0
400	9.429454803466797e-05	0.010881125926971436	1.0
401	9.414553642272949e-05	0.010873496532440186	1.0
402	9.410083293914795e-05	0.010867327451705933	1.0
403	9.407103061676025e-05	0.010861784219741821	1.0
404	9.396672248840332e-05	0.010847151279449463	1.0
405	9.387731552124023e-05	0.010842055082321167	1.0
406	9.381771087646484e-05	0.01082959771156311	1.0
407	9.371340274810791e-05	0.010816633701324463	1.0
408	9.360909461975098e-05	0.010820001363754272	1.0
409	9.34898853302002e-05	0.010815173387527466	1.0
410	9.34302806854248e-05	0.010803520679473877	1.0
411	9.329617023468018e-05	0.010797441005706787	1.0
412	9.31769609451294e-05	0.010786473751068115	1.0
413	9.313225746154785e-05	0.01078563928604126	1.0
414	9.308755397796631e-05	0.010771870613098145	1.0
415	9.28640365600586e-05	0.010764151811599731	1.0
416	9.281933307647705e-05	0.010756999254226685	1.0
417	9.275972843170166e-05	0.01074877381324768	1.0
418	9.268522262573242e-05	0.010737180709838867	1.0
419	9.262561798095703e-05	0.010735273361206055	1.0
420	9.25213098526001e-05	0.01072472333908081	1.0
421	9.244680404663086e-05	0.010707825422286987	1.0
422	9.232759475708008e-05	0.010699838399887085	1.0
423	9.229779243469238e-05	0.010691225528717041	1.0
424	9.226799011230469e-05	0.010687291622161865	1.0
425	9.216368198394775e-05	0.010680943727493286	1.0
426	9.207427501678467e-05	0.010675817728042603	1.0
427	9.192526340484619e-05	0.010672599077224731	1.0
428	9.179115295410156e-05	0.010670065879821777	1.0
429	9.177625179290771e-05	0.010657131671905518	1.0
430	9.165704250335693e-05	0.010653078556060791	1.0
431	9.153783321380615e-05	0.01064792275428772	1.0
432	9.146332740783691e-05	0.010634779930114746	1.0
433	9.134411811828613e-05	0.01062658429145813	1.0
434	9.132921695709229e-05	0.010625302791595459	1.0
435	9.129941463470459e-05	0.01060381531715393	1.0
436	9.12398099899292e-05	0.010602623224258423	1.0
437	9.115040302276611e-05	0.010601937770843506	1.0
438	9.110569953918457e-05	0.010584145784378052	1.0
439	9.094178676605225e-05	0.010578781366348267	1.0
440	9.091198444366455e-05	0.010570734739303589	1.0
441	9.077787399291992e-05	0.010565072298049927	1.0
442	9.076297283172607e-05	0.010557442903518677	1.0
443	9.071826934814453e-05	0.010547101497650146	1.0
444	9.065866470336914e-05	0.010547399520874023	1.0
445	9.052455425262451e-05	0.010535985231399536	1.0
446	9.040534496307373e-05	0.010534584522247314	1.0
447	9.036064147949219e-05	0.010520368814468384	1.0
448	9.031593799591064e-05	0.010511428117752075	1.0
449	9.025633335113525e-05	0.010504424571990967	1.0
450	9.018182754516602e-05	0.010501831769943237	1.0
451	9.006261825561523e-05	0.010498136281967163	1.0
452	8.99583101272583e-05	0.010491877794265747	1.0
453	8.991360664367676e-05	0.01047426462173462	1.0
454	8.988380432128906e-05	0.010477632284164429	1.0
455	8.979439735412598e-05	0.01046803593635559	1.0
456	8.973479270935059e-05	0.010465651750564575	1.0
457	8.970499038696289e-05	0.010450422763824463	1.0
458	8.957087993621826e-05	0.010445952415466309	1.0
459	8.948147296905518e-05	0.010442465543746948	1.0
460	8.946657180786133e-05	0.010426223278045654	1.0
461	8.942186832427979e-05	0.01042744517326355	1.0
462	8.928775787353516e-05	0.010417729616165161	1.0
463	8.9302659034729e-05	0.010406404733657837	1.0
464	8.925795555114746e-05	0.010402172803878784	1.0
465	8.921325206756592e-05	0.010397344827651978	1.0
466	8.913874626159668e-05	0.010384559631347656	1.0
467	8.90195369720459e-05	0.010383844375610352	1.0
468	8.895993232727051e-05	0.010377943515777588	1.0
469	8.888542652130127e-05	0.010374724864959717	1.0
470	8.885562419891357e-05	0.01036214828491211	1.0
471	8.884072303771973e-05	0.010356515645980835	1.0
472	8.873641490936279e-05	0.010345995426177979	1.0
473	8.87066125869751e-05	0.010337084531784058	1.0
474	8.864700794219971e-05	0.01033058762550354	1.0
475	8.858740329742432e-05	0.010322421789169312	1.0
476	8.851289749145508e-05	0.010323882102966309	1.0
477	8.845329284667969e-05	0.010317564010620117	1.0
478	8.83936882019043e-05	0.010303765535354614	1.0
479	8.83340835571289e-05	0.010304540395736694	1.0
480	8.821487426757812e-05	0.010299444198608398	1.0
481	8.818507194519043e-05	0.010282367467880249	1.0
482	8.814036846160889e-05	0.010278820991516113	1.0
483	8.803606033325195e-05	0.01027628779411316	1.0
484	8.799135684967041e-05	0.010279953479766846	1.0
485	8.793175220489502e-05	0.010266155004501343	1.0
486	8.787214756011963e-05	0.010259658098220825	1.0
487	8.785724639892578e-05	0.010250955820083618	1.0
488	8.782744407653809e-05	0.010249674320220947	1.0
489	8.772313594818115e-05	0.010240018367767334	1.0
490	8.767843246459961e-05	0.010235249996185303	1.0
491	8.764863014221191e-05	0.010229766368865967	1.0
492	8.758902549743652e-05	0.010220617055892944	1.0
493	8.754432201385498e-05	0.010213136672973633	1.0
494	8.748471736907959e-05	0.010207772254943848	1.0
495	8.74549150466919e-05	0.010198086500167847	1.0
496	8.74251127243042e-05	0.01019287109375	1.0
497	8.738040924072266e-05	0.010183215141296387	1.0
498	8.732080459594727e-05	0.010178357362747192	1.0
499	8.730590343475342e-05	0.01016959547996521	1.0
500	8.720159530639648e-05	0.01016932725906372	1.0
